@RELATION smtp_n

@ATTRIBUTE A REAL
@ATTRIBUTE B REAL
@ATTRIBUTE C REAL
@ATTRIBUTE id REAL
@ATTRIBUTE outlier {no, yes}

@DATA
1.463097266,-1.020452862,-0.287708315,65726.0,no
1.341129511,-0.442943737,-0.253897503,64556.0,no
0.595008538,-0.954454021,-0.276404021,46608.0,no
0.237609811,0.95718373,-0.4378631,44367.0,no
0.237609811,0.33222031,-0.276404021,41491.0,no
0.595008538,-0.003925178,0.068381623,49775.0,no
1.562955797,-0.065089464,0.804077974,67173.0,no
0.237609811,-0.788043937,0.078659948,31760.0,no
0.964800434,0.577892437,-0.209287049,59080.0,no
-1.087736175,0.333868178,0.307580057,21034.0,no
1.870301139,0.080427581,-0.344748441,69384.0,no
-1.087736175,-0.035248052,-0.209287049,16092.0,no
-1.087736175,-0.01013726,0.326839034,16461.0,no
-1.087736175,-0.942762322,-0.848546952,4039.0,no
0.237609811,0.185032927,-0.287708315,40393.0,no
0.595008538,-0.240850457,0.56857239,48886.0,no
1.685375631,-0.703045968,0.179917738,68008.0,no
0.810270467,0.78506706,-0.333270554,56282.0,no
-1.087736175,0.324782257,0.29791322,20932.0,no
0.237609811,-0.395156257,-0.209287049,34895.0,no
0.237609811,-0.495187304,0.431025104,34058.0,no
1.463097266,0.01353626,-0.299046905,66168.0,no
0.237609811,-0.180316507,-0.310420001,36948.0,no
-1.087736175,-1.128578114,-0.276404021,2311.0,no
0.964800434,-0.012213726,-0.287708315,58366.0,no
0.237609811,-0.309014118,-0.310420001,35667.0,no
-1.087736175,-0.444331888,-0.848546952,10171.0,no
-1.087736175,1.256549457,-0.253897503,27294.0,no
0.237609811,-0.719661808,-0.287708315,32237.0,no
0.237609811,0.919321955,-0.356261686,44246.0,no
1.405470933,3.313727173,5.071924583,65634.0,no
-1.087736175,-0.67846479,-0.287708315,7055.0,no
0.810270467,0.388837368,-0.265133821,55810.0,no
-1.087736175,-0.644718977,-0.143354204,7484.0,no
0.237609811,-0.425014574,0.374556694,34623.0,no
0.237609811,0.352688714,0.523283463,41636.0,no
-1.087736175,-1.26191502,-0.253897503,1338.0,no
1.463097266,-0.867079404,-0.287708315,65778.0,no
-1.087736175,0.783850167,-0.287708315,25085.0,no
0.237609811,0.285323636,-0.310420001,41156.0,no
1.085431844,0.454812434,-0.321827812,61695.0,no
0.595008538,-0.290112417,-0.287708315,48696.0,no
-1.087736175,0.038848479,-0.209287049,17184.0,no
-1.087736175,-0.316642503,-0.276404021,11941.0,no
0.595008538,-0.101045179,0.159884474,49422.0,no
2.066653329,-0.410010571,-0.299046905,70111.0,no
0.595008538,0.148178622,0.541464946,50297.0,no
-1.087736175,-0.55231439,0.440354107,8747.0,no
0.595008538,0.177734684,0.088910084,50387.0,no
-1.087736175,-1.119808069,-0.299046905,2385.0,no
-1.087736175,-0.632061967,-0.901538929,7645.0,no
-1.087736175,-0.834238051,-0.299046905,5192.0,no
-1.087736175,-1.02249922,-0.265133821,3249.0,no
0.810270467,-0.165272006,-0.299046905,54582.0,no
-1.087736175,-1.298434103,-0.299046905,1085.0,no
-1.087736175,0.6521976,-0.265133821,24063.0,no
0.237609811,0.243916273,-0.242694868,40853.0,no
0.237609811,1.36628638,-0.874949015,45126.0,no
0.237609811,-0.065089464,-0.848546952,38032.0,no
1.754124031,3.314506042,5.028503036,68855.0,no
0.237609811,-0.998126611,-0.299046905,30433.0,no
0.595008538,-0.646308696,-0.321827812,47470.0,no
-1.087736175,0.022698309,-0.209287049,16945.0,no
1.943778036,3.188034327,5.104162839,69713.0,no
1.085431844,0.259579291,-0.253897503,61520.0,no
0.595008538,0.83588668,0.559558407,51668.0,no
1.184393986,0.243041256,0.016561653,63090.0,no
-1.087736175,-0.096640383,-0.23152571,15206.0,no
0.595008538,0.555354869,-0.276404021,51265.0,no
0.237609811,0.12467267,0.159884474,39870.0,no
0.237609811,0.998855764,-0.287708315,44501.0,no
-1.087736175,0.263037697,-0.265133821,20194.0,no
0.964800434,0.169481169,-0.253897503,58654.0,no
-1.087736175,1.01509918,-0.287708315,26404.0,no
0.237609811,-0.66069306,-0.198217144,32709.0,no
0.237609811,-0.146961975,-0.23152571,37274.0,no
0.595008538,-0.948596695,-0.310420001,46630.0,no
1.085431844,0.619252351,-0.276404021,61812.0,no
-1.087736175,0.27336498,0.078659948,20323.0,no
-1.087736175,-0.256682514,-0.310420001,12875.0,no
0.595008538,0.446437371,-0.276404021,51041.0,no
0.237609811,-0.98808794,-0.299046905,30492.0,no
0.964800434,-1.152965543,-0.23152571,56920.0,no
-1.087736175,0.074558326,-0.321827812,17745.0,no
0.964800434,-0.101045179,0.109326395,58218.0,no
1.341129511,0.203123547,-0.299046905,64792.0,no
-1.087736175,-1.303371698,-0.835415539,1053.0,no
-1.087736175,0.499683394,1.096639967,22718.0,no
0.237609811,-0.630487379,-0.333270554,32945.0,no
-1.087736175,-1.08096984,-0.276404021,2705.0,no
-1.087736175,-1.049361023,0.047739779,2986.0,no
0.237609811,0.135061035,-0.310420001,39967.0,no
1.085431844,-0.512532574,-0.253897503,60468.0,no
1.685375631,0.728666146,0.199844185,68388.0,no
0.810270467,-0.280128774,0.119492874,54258.0,no
-1.087736175,0.536069791,-0.23152571,23029.0,no
0.237609811,-0.816301078,-0.265133821,31553.0,no
1.085431844,0.186851913,1.174001379,61440.0,no
-1.087736175,0.058792921,-0.176175227,17515.0,no
1.085431844,-0.088963208,0.139743243,61084.0,no
0.595008538,-0.339764994,-0.367810508,48515.0,no
2.028651271,3.199013797,5.109508947,70036.0,no
0.237609811,-0.852393745,-0.333270554,31311.0,no
-1.087736175,0.426452464,-0.299046905,22006.0,no
-1.087736175,0.133177625,-0.253897503,18564.0,no
1.463097266,-0.708011279,-0.287708315,65851.0,no
0.810270467,-1.291058279,-0.276404021,52410.0,no
-1.087736175,1.331722462,-0.23152571,27534.0,no
-1.087736175,-0.062937987,-0.187179936,15691.0,no
0.237609811,0.582777383,1.90216688,42989.0,no
0.237609811,0.689626371,-0.276404021,43495.0,no
1.515278651,-0.027880223,-0.23152571,66774.0,no
0.237609811,-1.141830805,-0.310420001,29752.0,no
0.237609811,-0.746638972,-0.242694868,32040.0,no
1.64750382,1.343890418,-0.265133821,67797.0,no
-1.087736175,-0.525675431,-0.242694868,9119.0,no
-1.087736175,-1.31828349,0.139743243,978.0,no
-1.087736175,-1.09380368,-0.299046905,2604.0,no
0.595008538,-0.173353998,-0.321827812,49143.0,no
-1.087736175,0.904240377,-0.299046905,25840.0,no
-1.087736175,-0.870773563,-0.344748441,4797.0,no
0.237609811,-0.244489096,-0.928319383,36324.0,no
-1.087736175,1.498920889,0.058074954,27830.0,no
0.237609811,-0.490882375,-0.265133821,34086.0,no
0.810270467,-0.099942759,-0.23152571,54755.0,no
1.685375631,-0.599340336,-0.253897503,68043.0,no
-1.087736175,-0.509627627,-0.253897503,9338.0,no
-1.087736175,0.283621126,-0.276404021,20451.0,no
-1.087736175,0.672014184,-0.242694868,24239.0,no
0.237609811,0.031804325,-0.333270554,38984.0,no
-1.087736175,-0.535978468,-0.287708315,8974.0,no
1.085431844,0.292960933,-0.299046905,61557.0,no
-1.087736175,0.081403543,-0.310420001,17849.0,no
2.277753249,0.634134335,-0.23152571,70637.0,no
1.463097266,1.005689107,-0.253897503,66390.0,no
0.237609811,-0.080237492,-0.265133821,37892.0,no
-1.087736175,0.324782257,-0.310420001,20924.0,no
2.211241347,1.787600215,-0.287708315,70509.0,no
1.515278651,3.25608734,5.266436194,66980.0,no
-1.087736175,-0.084593958,-0.253897503,15362.0,no
0.964800434,-0.128874378,-0.287708315,58166.0,no
-1.087736175,1.260974084,-0.344748441,27307.0,no
-1.087736175,-0.068322522,-0.310420001,15599.0,no
0.595008538,-0.802105475,-0.265133821,47018.0,no
0.237609811,1.544531189,-0.299046905,45284.0,no
-1.087736175,3.03686886,3.56349577,28601.0,no
0.237609811,-0.438787035,0.129631776,34505.0,no
-1.087736175,-0.285112227,-0.287708315,12433.0,no
1.463097266,3.136659627,5.069225468,66462.0,no
-1.087736175,-0.408654038,-0.265133821,10658.0,no
0.237609811,-0.585533962,0.16991453,33330.0,no
-1.087736175,0.274222363,-0.914905165,20328.0,no
0.237609811,-0.502389958,-0.276404021,33989.0,no
-1.087736175,0.703182146,-0.287708315,24510.0,no
-1.087736175,-1.42975912,0.365061778,472.0,no
0.237609811,0.168561281,-0.310420001,40266.0,no
0.237609811,0.413238862,1.294542251,42033.0,no
-1.087736175,-0.686613508,-0.220389837,6958.0,no
1.966249107,0.107515614,-0.276404021,69788.0,no
-1.087736175,-0.305214534,0.787133051,12120.0,no
2.884133495,0.145377423,-0.321827812,71085.0,no
0.237609811,-0.271447663,-0.220389837,36044.0,no
-1.087736175,-1.132982584,-0.333270554,2272.0,no
0.237609811,-0.641544623,-0.310420001,32861.0,no
0.237609811,0.061761677,-0.333270554,39286.0,no
1.463097266,0.486363519,-0.287708315,66311.0,no
1.085431844,-1.141830805,-0.265133821,59742.0,no
-1.087736175,1.280287737,-0.310420001,27375.0,no
-1.087736175,-0.998126611,-0.874949015,3480.0,no
-1.087736175,0.456330124,-0.209287049,22299.0,no
0.595008538,-0.0737266,-0.265133821,49522.0,no
0.237609811,-0.488019323,0.058074954,34110.0,no
0.237609811,-1.034836786,-0.333270554,30234.0,no
0.237609811,0.055818233,-0.344748441,39230.0,no
-1.087736175,-0.550821877,-0.265133821,8760.0,no
0.237609811,0.478164544,0.179917738,42413.0,no
-1.087736175,-0.667130992,-0.299046905,7193.0,no
-1.087736175,0.608334891,-0.310420001,23686.0,no
1.085431844,-0.367203057,-0.356261686,60667.0,no
1.606844891,3.100113715,4.995602552,67606.0,no
-1.087736175,-1.40572637,-0.888220323,550.0,no
0.237609811,0.045859463,-0.253897503,39130.0,no
0.237609811,0.434170744,0.449659879,42167.0,no
0.237609811,-0.721333637,0.119492874,32232.0,no
0.237609811,-0.848744853,-0.321827812,31333.0,no
0.237609811,0.524522605,-0.321827812,42653.0,no
-1.087736175,-0.132249107,-0.253897503,14675.0,no
0.237609811,-0.422275303,-0.242694868,34644.0,no
0.237609811,-0.89689254,-0.265133821,31035.0,no
-1.087736175,0.029785573,-0.276404021,17054.0,no
1.515278651,-0.850568182,-0.276404021,66557.0,no
0.237609811,0.162106105,0.119492874,40215.0,no
0.237609811,-0.41272735,-0.242694868,34735.0,no
-1.087736175,0.11516539,-0.321827812,18328.0,no
1.085431844,-0.622639322,-0.287708315,60325.0,no
-1.087736175,-1.281280341,-0.253897503,1196.0,no
0.810270467,0.122776065,-0.253897503,55299.0,no
-1.087736175,0.177734684,-0.287708315,19099.0,no
-1.087736175,-0.605517838,-0.187179936,8018.0,no
0.237609811,-0.128874378,0.068381623,37443.0,no
0.964800434,-1.012295437,-0.367810508,57016.0,no
0.237609811,-0.028930539,-0.321827812,38415.0,no
0.810270467,-0.165272006,-0.198217144,54585.0,no
-1.087736175,-0.162970901,0.179917738,14268.0,no
0.237609811,0.083353555,-0.23152571,39492.0,no
-1.087736175,-0.218009971,1.219661036,13455.0,no
-1.087736175,-0.249354487,-0.356261686,12975.0,no
-1.087736175,0.101752378,-0.253897503,18160.0,no
0.237609811,0.096932582,-0.265133821,39630.0,no
-1.087736175,0.003289642,-0.242694868,16666.0,no
0.237609811,0.050847174,-0.209287049,39181.0,no
0.595008538,-0.900661507,-0.23152571,46750.0,no
0.237609811,0.397541809,0.229536054,41947.0,no
0.237609811,0.163953299,-0.861724669,40223.0,no
-1.087736175,1.052664034,-0.299046905,26591.0,no
-1.087736175,-0.135631503,-0.310420001,14632.0,no
-1.087736175,0.792347611,-0.242694868,25152.0,no
1.606844891,0.371274319,0.159884474,67561.0,no
-1.087736175,0.014557054,0.27850421,16829.0,no
0.964800434,-0.021593829,0.523283463,58352.0,no
-1.087736175,1.268465905,-0.287708315,27326.0,no
1.515278651,0.461629892,-0.287708315,66874.0,no
0.595008538,-0.095541218,-0.287708315,49443.0,no
-1.087736175,0.048854095,1.08097364,17350.0,no
0.237609811,-0.348854949,-0.276404021,35312.0,no
0.237609811,-0.789794383,1.510583693,31748.0,no
-1.087736175,-0.738155985,0.088910084,6331.0,no
-1.087736175,-0.038416888,-0.333270554,16037.0,no
-1.087736175,-1.180033642,-0.220389837,1909.0,no
1.085431844,0.232500736,0.468202196,61485.0,no
-1.087736175,-0.154944921,0.89592612,14369.0,no
0.237609811,0.882182588,0.078659948,44147.0,no
-1.087736175,-1.376870232,-0.310420001,676.0,no
1.085431844,0.331395693,-0.299046905,61600.0,no
0.810270467,-0.714657558,0.109326395,53191.0,no
0.810270467,-1.328308304,-0.310420001,52386.0,no
0.810270467,7.375899621,-0.299046905,52341.0,no
1.184393986,3.084487658,5.138776618,63371.0,no
-1.087736175,-0.180316507,-0.253897503,14003.0,no
0.595008538,-0.986088301,-0.287708315,46525.0,no
-1.087736175,0.338800865,0.355542679,21092.0,no
0.810270467,-0.960334479,-0.333270554,52753.0,no
-1.087736175,-0.814519209,-0.253897503,5430.0,no
0.810270467,-0.330730196,-0.276404021,54103.0,no
-1.087736175,-0.455483931,-0.333270554,10012.0,no
-1.087736175,-0.186143573,-0.928319383,13905.0,no
0.237609811,-0.686613508,-0.310420001,32487.0,no
-1.087736175,1.551817201,0.099132179,27929.0,no
-1.087736175,-1.305846648,-0.187179936,1049.0,no
-1.087736175,-0.300163455,-0.299046905,12186.0,no
0.964800434,1.201942616,-0.209287049,59348.0,no
0.237609811,0.363222113,-0.310420001,41707.0,no
1.085431844,-0.810961854,-0.287708315,60070.0,no
0.237609811,-0.201401544,0.179917738,36760.0,no
-1.087736175,0.020667166,-0.310420001,16916.0,no
1.685375631,1.795643321,-0.253897503,68438.0,no
1.870301139,0.04385969,-0.344748441,69382.0,no
0.964800434,-0.830633327,-0.310420001,57192.0,no
1.463097266,-0.66069306,-0.333270554,65869.0,no
0.237609811,0.256112831,-0.287708315,40949.0,no
0.237609811,0.235142869,-0.23152571,40797.0,no
-1.087736175,-0.295129455,-0.276404021,12264.0,no
-1.087736175,-0.302686852,1.287121285,12160.0,no
-1.087736175,-0.183810009,-0.253897503,13950.0,no
-1.087736175,0.078473732,-0.209287049,17811.0,no
0.237609811,-0.807412979,-0.242694868,31615.0,no
-1.087736175,-1.102421445,-0.321827812,2527.0,no
1.268299023,0.15469433,-0.344748441,64026.0,no
0.237609811,-0.283864798,-0.23152571,35926.0,no
-1.087736175,1.092276243,0.449659879,26754.0,no
-1.087736175,0.350247311,-0.299046905,21226.0,no
0.237609811,-0.237220688,-0.220389837,36395.0,no
0.237609811,0.425678431,0.109326395,42116.0,no
0.810270467,0.079450977,-0.209287049,55206.0,no
0.237609811,0.095000286,-0.310420001,39616.0,no
0.810270467,-0.053294623,-0.874949015,54869.0,no
0.237609811,-1.338401075,-0.914905165,29225.0,no
0.810270467,0.493778156,-0.265133821,55977.0,no
0.237609811,0.321464489,-0.344748441,41420.0,no
0.237609811,0.571588151,-0.321827812,42925.0,no
-1.087736175,-0.254235828,-0.321827812,12911.0,no
-1.087736175,0.056810456,-0.165202829,17481.0,no
-1.087736175,-0.519819834,-0.287708315,9198.0,no
1.463097266,-0.518359525,-0.187179936,65939.0,no
-1.087736175,-1.104583702,-0.187179936,2516.0,no
-1.087736175,0.2227726,-0.265133821,19686.0,no
0.237609811,0.325610545,0.365061778,41444.0,no
1.341129511,-0.422275303,-0.276404021,64563.0,no
0.595008538,-0.245703954,-0.344748441,48857.0,no
-1.087736175,-1.343473231,0.355542679,851.0,no
-1.087736175,-0.665518897,-0.209287049,7221.0,no
0.595008538,-0.361937628,0.047739779,48433.0,no
0.595008538,-0.282618415,0.109326395,48736.0,no
-1.087736175,-0.774113954,-0.344748441,5891.0,no
-1.087736175,-0.613275932,-0.265133821,7915.0,no
-1.087736175,0.758682132,-0.770441782,24916.0,no
0.237609811,-0.411368341,-0.276404021,34751.0,no
0.237609811,-1.068245677,-0.209287049,30088.0,no
0.595008538,-0.400540696,-0.276404021,48292.0,no
1.405470933,-1.034836786,-0.23152571,65092.0,no
-1.087736175,-0.47237019,-0.310420001,9799.0,no
-1.087736175,0.145377423,-0.276404021,18701.0,no
1.72081804,0.185942698,-0.287708315,68630.0,no
-1.087736175,-0.259133226,-0.333270554,12831.0,no
1.515278651,-1.059822915,-0.253897503,66526.0,no
-1.087736175,-0.755170568,-0.321827812,6121.0,no
-1.087736175,6.402245034,0.458942537,68.0,no
0.237609811,-0.819871228,-0.242694868,31525.0,no
-1.087736175,0.949579094,0.945089682,26096.0,no
0.964800434,-1.448723188,-0.276404021,56820.0,no
0.237609811,-0.912025995,-0.209287049,30942.0,no
0.237609811,-0.113225992,-0.242694868,37586.0,no
0.237609811,-0.704699233,-0.321827812,32351.0,no
-1.087736175,0.048854095,-0.310420001,17336.0,no
0.237609811,-0.332017529,-0.220389837,35462.0,no
0.237609811,-0.830633327,-0.287708315,31453.0,no
1.341129511,-1.196053641,-0.242694868,64363.0,no
0.595008538,1.896143847,-0.276404021,52113.0,no
-1.087736175,-0.625773582,-0.220389837,7748.0,no
0.595008538,-0.65108806,-0.888220323,47453.0,no
-1.087736175,-0.399192758,-0.533357188,10773.0,no
0.810270467,-0.369842771,-0.23152571,54005.0,no
0.810270467,0.242165723,-0.253897503,55546.0,no
-1.087736175,-0.480885685,-0.253897503,9708.0,no
1.085431844,3.947619767,0.159884474,62228.0,no
1.341129511,0.894665593,-0.176175227,64955.0,no
1.754124031,3.110483244,5.362519873,68833.0,no
-1.087736175,0.410894828,-0.310420001,21869.0,no
1.685375631,0.152835607,-0.848546952,68291.0,no
-1.087736175,0.816362164,-0.23152571,25304.0,no
0.237609811,-0.492315969,0.078659948,34075.0,no
0.810270467,0.952842981,0.099132179,56412.0,no
0.810270467,-0.399192758,-0.333270554,53929.0,no
-1.087736175,-0.66069306,-0.176175227,7290.0,no
-1.087736175,0.63682424,0.744431531,23931.0,no
0.237609811,1.033228032,-0.333270554,44610.0,no
0.237609811,-1.346015803,-0.861724669,29212.0,no
0.595008538,0.984030407,0.48665297,51825.0,no
1.843465179,0.421025764,-0.901538929,69251.0,no
-1.087736175,0.491557638,-0.888220323,22615.0,no
0.595008538,-0.379118798,-0.198217144,48365.0,no
-1.087736175,0.507032157,-0.242694868,22787.0,no
-1.087736175,-0.053294623,-0.265133821,15833.0,no
0.237609811,0.136001848,-0.310420001,39976.0,no
-1.087736175,-0.863394387,-0.861724669,4882.0,no
-1.087736175,-0.415449095,-0.187179936,10576.0,no
-1.087736175,-1.070358834,-0.253897503,2798.0,no
1.463097266,-0.407298741,-0.23152571,65981.0,no
-1.087736175,-1.356229735,-0.321827812,776.0,no
0.237609811,0.666755497,0.037375946,43400.0,no
1.085431844,-1.121995742,-0.321827812,59756.0,no
1.085431844,1.862015327,-0.310420001,62100.0,no
0.595008538,-0.729721053,-0.23152571,47227.0,no
2.965676283,3.225345929,5.088078473,71100.0,no
-1.087736175,-0.944704574,-0.287708315,4023.0,no
0.237609811,-1.168695405,-0.220389837,29655.0,no
-1.087736175,-1.182311687,-0.299046905,1888.0,no
-1.087736175,0.355126121,-0.310420001,21280.0,no
0.595008538,1.175039936,0.412296944,51948.0,no
2.047978842,-0.952499017,0.288221316,70052.0,no
1.085431844,-0.179153825,-0.333270554,60957.0,no
-1.087736175,0.054825348,-0.209287049,17445.0,no
1.184393986,-0.372487172,-0.23152571,62682.0,no
-1.087736175,0.107515614,-0.209287049,18239.0,no
-1.087736175,-0.906332909,-0.287708315,4408.0,no
-1.087736175,-0.254235828,-0.356261686,12910.0,no
0.964800434,1.184371734,0.088910084,59344.0,no
1.341129511,1.772636281,-0.265133821,64995.0,no
0.237609811,0.307280918,-0.321827812,41315.0,no
1.815259457,0.051842714,-0.253897503,69075.0,no
-1.087736175,-0.647900114,0.078659948,7447.0,no
0.237609811,0.337979883,0.088910084,41535.0,no
-1.087736175,-0.35800074,0.307580057,11371.0,no
-1.087736175,-0.599340336,-0.242694868,8108.0,no
0.595008538,0.593883154,-0.287708315,51324.0,no
0.595008538,-0.122147779,-0.209287049,49333.0,no
1.987842174,0.857477595,0.421672755,69885.0,no
0.964800434,2.397078043,-0.209287049,59443.0,no
1.085431844,0.104636784,-0.242694868,61342.0,no
-1.087736175,-0.206127935,-0.287708315,13606.0,no
-1.087736175,-0.665518897,1.181650168,7229.0,no
0.237609811,-0.302686852,-0.242694868,35728.0,no
0.237609811,0.142570944,-0.321827812,40040.0,no
-1.087736175,-0.60088231,0.307580057,8093.0,no
1.268299023,0.298874086,0.189894243,64093.0,no
0.237609811,-0.228785484,-0.265133821,36476.0,no
0.237609811,-0.350158056,-0.928319383,35294.0,no
-1.087736175,-1.059822915,-0.941781919,2881.0,no
-1.087736175,-0.625773582,1.088815014,7754.0,no
-1.087736175,-0.753460334,-0.276404021,6144.0,no
-1.087736175,0.753100034,-0.299046905,24876.0,no
0.237609811,0.639509296,-0.23152571,43262.0,no
0.237609811,-0.209682599,0.523283463,36689.0,no
0.595008538,-0.119912316,0.16991453,49342.0,no
-1.087736175,-1.168695405,-0.321827812,1977.0,no
0.595008538,3.157323811,5.204453768,52214.0,no
1.606844891,3.101141087,5.009346302,67607.0,no
0.237609811,-0.841473783,-0.299046905,31381.0,no
0.595008538,0.264763893,-0.299046905,50631.0,no
0.237609811,-0.106569562,0.412296944,37649.0,no
0.237609811,0.679214687,-0.265133821,43451.0,no
1.341129511,0.73559845,0.16991453,64924.0,no
0.237609811,0.060772749,-0.287708315,39281.0,no
-1.087736175,0.179562601,-0.310420001,19121.0,no
0.810270467,-1.226270242,-0.23152571,52451.0,no
-1.087736175,-0.109894059,-0.132477605,15024.0,no
0.237609811,0.425678431,-0.265133821,42114.0,no
-1.087736175,1.105086017,-0.276404021,26792.0,no
0.237609811,-0.607066226,-0.23152571,33148.0,no
0.237609811,0.12372467,-0.265133821,39858.0,no
0.237609811,0.213873344,-0.287708315,40643.0,no
1.341129511,0.241289676,-0.265133821,64803.0,no
0.237609811,0.054825348,-0.23152571,39226.0,no
-1.087736175,0.451772405,-0.265133821,22257.0,no
0.595008538,0.874184019,-0.310420001,51715.0,no
0.595008538,-0.753460334,-0.198217144,47158.0,no
-1.087736175,-0.379118798,1.10444857,11081.0,no
0.237609811,0.623325847,-0.276404021,43183.0,no
0.237609811,-1.034836786,0.026983289,30242.0,no
-1.087736175,0.537506914,-0.333270554,23036.0,no
1.463097266,-0.830633327,-0.276404021,65795.0,no
0.964800434,-0.856051603,-0.176175227,57162.0,no
1.815259457,-0.470955665,-0.253897503,69035.0,no
0.237609811,0.692865149,-0.242694868,43506.0,no
-1.087736175,0.938647508,-0.344748441,26038.0,no
-1.087736175,-0.376462601,0.119492874,11120.0,no
0.237609811,-0.029981599,-0.187179936,38410.0,no
-1.087736175,-0.594723972,-0.287708315,8167.0,no
0.595008538,0.404625969,-0.310420001,50939.0,no
0.237609811,0.313137585,-0.265133821,41362.0,no
-1.087736175,-0.203762863,-0.310420001,13637.0,no
-1.087736175,0.956641828,0.440354107,26130.0,no
0.595008538,0.229853905,1.158656679,50531.0,no
0.595008538,-1.106749104,-0.276404021,46300.0,no
0.237609811,3.351963029,4.992847727,45877.0,no
1.268299023,-0.65108806,-0.242694868,63642.0,no
-1.087736175,-0.489450161,-0.333270554,9597.0,no
-1.087736175,0.099826331,-0.265133821,18131.0,no
1.184393986,-0.680090969,-0.265133821,62480.0,no
-1.087736175,-1.008233425,-0.23152571,3401.0,no
-1.087736175,0.475171869,-0.299046905,22478.0,no
1.184393986,0.768554482,-0.287708315,63252.0,no
0.237609811,0.431859459,0.119492874,42151.0,no
0.237609811,0.421802219,0.047739779,42093.0,no
-1.087736175,-0.73646517,-0.198217144,6348.0,no
1.268299023,-0.344952456,-0.265133821,63789.0,no
-1.087736175,-0.67359688,0.374556694,7133.0,no
1.64750382,-0.859718468,-0.287708315,67658.0,no
1.685375631,-0.333305978,-0.187179936,68141.0,no
-1.087736175,1.571313182,0.440354107,27968.0,no
0.237609811,0.356748845,-0.265133821,41655.0,no
-1.087736175,0.20940369,-0.287708315,19503.0,no
0.810270467,0.395962964,-0.809290327,55817.0,no
0.237609811,-0.48373504,-0.265133821,34145.0,no
1.085431844,-0.770651727,-0.299046905,60128.0,no
0.237609811,2.176802771,-0.276404021,45556.0,no
-1.087736175,-0.051160109,0.326839034,15870.0,no
-1.087736175,0.949034417,-0.253897503,26095.0,no
-1.087736175,-1.072474995,-0.265133821,2778.0,no
0.810270467,-0.712993205,-0.310420001,53192.0,no
-1.087736175,0.355126121,-0.176175227,21285.0,no
0.810270467,-0.35800074,-0.23152571,54040.0,no
-1.087736175,1.487201733,-0.253897503,27808.0,no
0.595008538,-0.489450161,-0.299046905,47979.0,no
0.237609811,-0.282618415,-0.276404021,35940.0,no
0.237609811,0.177734684,-0.220389837,40335.0,no
1.085431844,-0.681718927,0.037375946,60239.0,no
2.564586427,1.901038238,-0.187179936,70940.0,no
1.685375631,-0.225184974,0.078659948,68172.0,no
2.028651271,3.132517293,5.109508947,70032.0,no
0.237609811,-0.984091347,-0.333270554,30510.0,no
0.237609811,-0.719661808,0.16991453,32244.0,no
0.237609811,-1.006206566,-0.220389837,30397.0,no
0.810270467,-0.814519209,-0.344748441,53002.0,no
0.237609811,-0.848744853,-0.287708315,31336.0,no
1.268299023,-0.379118798,-0.253897503,63771.0,no
0.237609811,-0.760313091,-0.310420001,31944.0,no
-1.087736175,0.546100637,-0.265133821,23133.0,no
1.268299023,-1.226270242,-0.253897503,63474.0,no
-1.087736175,0.638167374,-0.265133821,23940.0,no
-1.087736175,0.848179379,-0.265133821,25481.0,no
0.810270467,-1.216907344,-0.310420001,52460.0,no
1.72081804,-0.391130668,-0.253897503,68562.0,no
0.595008538,-0.848744853,-0.333270554,46880.0,no
0.237609811,-0.880049259,-0.356261686,31134.0,no
-1.087736175,-0.005992994,-0.914905165,16512.0,no
0.595008538,-0.399192758,-0.154262549,48301.0,no
-1.087736175,-0.734776276,-0.220389837,6369.0,no
0.237609811,-1.06402834,-0.253897503,30106.0,no
-1.087736175,-0.335886222,2.51132743,11667.0,no
-1.087736175,-0.913928538,0.109326395,4336.0,no
-1.087736175,1.46810332,0.088910084,27765.0,no
0.237609811,-0.333305978,0.119492874,35450.0,no
0.810270467,3.207046146,5.061116402,56744.0,no
-1.087736175,-0.238429628,0.384027546,13143.0,no
-1.087736175,-0.354074234,-0.276404021,11416.0,no
0.237609811,-0.118795842,-0.299046905,37524.0,no
-1.087736175,0.938098817,-0.253897503,26036.0,no
0.810270467,0.679867554,-0.287708315,56186.0,no
0.595008538,3.996047201,0.159884474,52323.0,no
-1.087736175,0.699321645,0.317221949,24474.0,no
-1.087736175,0.007396756,-0.485305142,16720.0,no
0.595008538,-0.128874378,0.047739779,49312.0,no
0.237609811,-0.619511644,0.458942537,33047.0,no
-1.087736175,2.001882802,-0.356261686,28293.0,no
-1.087736175,-0.621074662,-0.253897503,7808.0,no
0.237609811,-0.044774865,-0.265133821,38248.0,no
-1.087736175,-0.839661552,-0.265133821,5138.0,no
-1.087736175,-0.597799957,-0.321827812,8125.0,no
-1.087736175,0.640850011,1.287121285,23961.0,no
0.237609811,-0.372487172,-0.265133821,35093.0,no
1.870301139,-0.499504714,0.179917738,69351.0,no
0.237609811,-0.621074662,-0.356261686,33016.0,no
0.237609811,-0.065089464,0.068381623,38040.0,no
1.184393986,-0.671977773,-0.835415539,62486.0,no
0.237609811,-0.89689254,-0.287708315,31033.0,no
-1.087736175,-0.255458669,-0.321827812,12894.0,no
0.237609811,-0.364568014,-0.209287049,35172.0,no
-1.087736175,-0.865235755,-0.253897503,4872.0,no
0.237609811,0.351875358,-0.333270554,41623.0,no
